Team,Type,POS,Name,POS.1,AGE,SH,ACQUIRED,GP,G,A,P,GAA,SV%,League,Notes,NHL eP,Goalie Equivalency
MTL,Reserve,G,"Vrbetic, Joe",G,20,L,Drafted (214 - 2021),28,,,,3.3,0.896,ECHL,,0,0.861470724
VAN,Majors,C,"Åman, Nils",C,23,L,Signed to ELC,68,4,12,16,,,NHL,,16,0
VAN,Majors,RW,"Podkolzin, Vasily","RW, LW",22,L,Drafted (10 - 2019),39,4,3,7,,,NHL,,7,0
VAN,Majors,LD,"Hughes, Quinn",LD,23,L,Drafted (7 - 2018),78,7,69,76,,,NHL,,76,0
VAN,Majors,G,"Silovs, Arturs",G,22,L,Drafted (156 - 2019),44,,,,2.44,0.909,NHL,,0,0.909
VAN,Majors,F,"Höglander, Nils","LW, RW",22,L,Drafted (40 - 2019),45,14,18,32,,,AHL,,23,0
VAN,Minors,F,"Räty, Aatu",C,20,L,Traded,52,9,18,27,,,AHL,,17,0
VAN,Minors,F,"McDonough, Aidan",LW,23,L,Drafted (195 - 2019),34,20,18,38,,,NCAA,,18,0
VAN,Minors,F,"Lekkerimäki, Jonathan","RW, C",19,R,Drafted (15 - 2022),29,3,6,9,,,HockeyAllsvenskan,,9,0
VAN,Minors,F,"Klimovich, Danila",RW,20,R,Drafted (41 - 2021),67,17,12,29,,,AHL,,14,0
VAN,Minors,F,"Plasek, Karel","LW, RW",23,L,Drafted (175 - 2019),31,6,9,15,,,Czechia,,23,0
VAN,Minors,F,"Karlsson, Linus",RW,23,R,Traded,72,24,25,49,,,AHL,,22,0
VAN,Minors,F,"Bloom, Josh",LW,20,L,Traded,68,32,39,71,,,OHL,,12,0
VAN,Minors,F,"Bains, Arshdeep",LW,22,L,Signed to ELC,66,13,25,38,,,AHL,,18,0
VAN,Minors,F,"Sasson, Max",C,23,L,Signed to ELC,38,15,27,42,,,NCAA,,18,0
VAN,Minors,F,"Nielsen, Tristen",C,23,L,Signed to ELC,64,14,27,41,,,AHL,,20,0
VAN,Minors,D,"McWard, Cole",RD,22,R,Signed to ELC,39,9,12,21,,,NCAA,,9,0
VAN,Minors,D,"Woo, Jett",RD,23,R,Drafted (37 - 2018),68,7,14,21,,,AHL,,10,0
VAN,Minors,D,"Pettersson, Elias",LD,19,L,Drafted (80 - 2022),43,1,6,7,,,SHL,,8,0
VAN,Minors,D,"Kudryavtsev, Kirill",LD,19,L,Drafted (208 - 2022),67,8,42,50,,,OHL,,9,0
VAN,Minors,D,"Johansson, Filip",RD,23,R,Signed to ELC,51,5,16,21,,,SHL,,19,0
VAN,Minors,G,"Tolopilo, Nikita",G,23,L,Signed to ELC,45,,,,2.1,0.924,HockeyAllsvenskan,,0,0.889766012
VAN,Prospects,F,"Mueller, Ty","C, LW, RW",20,L,Drafted (105 - 2023),34,12,13,25,,,NCAA,,12,0
VAN,Prospects,F,"Alriksson, Vilmer",LW,18,L,Drafted (107 - 2023),43,12,9,21,,,J20 Nationell,,4,0
VAN,Prospects,F,"Gardner, Daimon",C,19,L,Drafted (112 - 2022),46,12,30,42,,,USHL,,11,0
VAN,Prospects,F,"Kunz, Jackson","C, LW, RW",21,L,Drafted (113 - 2020),24,5,0,5,,,NCAA,,3,0
VAN,Prospects,F,"Perkins, Matthew",LW,19,L,Drafted (119 - 2023),60,15,29,44,,,USHL,,9,0
VAN,Prospects,F,"Zlodeyev, Dmitri",C,21,L,Drafted (175 - 2020),33,7,6,13,,,VHL,,11,0
VAN,Prospects,F,"Malone, Jack",RW,22,R,Drafted (180 - 2019),34,8,9,17,,,NCAA,,8,0
VAN,Prospects,F,"Forsell, Lucas",LW,20,R,Drafted (201 - 2021),35,11,2,13,,,SHL,,17,0
VAN,Prospects,D,"Willander, Tom",RD,18,R,Drafted (11 - 2023),39,4,21,25,,,J20 Nationell,,5,0
VAN,Prospects,D,"Brzustewicz, Hunter",RD,18,R,Drafted (75 - 2023),68,6,51,57,,,OHL,,10,0
VAN,Prospects,D,"Jurmo, Joni",LD,21,L,Drafted (82 - 2020),52,5,8,13,,,Liiga,,9,0
VAN,Prospects,D,"Mynio, Sawyer",LD,18,L,Drafted (89 - 2023),68,5,26,31,,,WHL,,5,0
VAN,Prospects,D,"Truscott, Jacob",LD,21,L,Drafted (144 - 2020),23,4,12,16,,,NCAA,,11,0
VAN,Prospects,D,"Gabrielsson, Hugo",LD,20,L,Drafted (169 - 2021),35,0,6,6,,,HockeyAllsvenskan,,5,0
VAN,Prospects,D,"Celebrini, Aiden",RD,18,R,Drafted (171 - 2023),47,5,16,21,,,AJHL,,2,0
VAN,Prospects,D,"Dorrington, Jackson",LD,19,L,Drafted (176 - 2022),35,0,6,6,,,NCAA,,3,0
VAN,Prospects,D,"Persson, Viktor",RD,21,R,Drafted (191 - 2020),24,0,3,3,,,Liiga,,5,0
VAN,Prospects,G,"Young, Ty",G,19,L,Drafted (144 - 2022),34,,,,3.89,0.889,WHL,,0,0.858399484
VAN,Prospects,G,"Thiessen, Matthew",G,23,L,Drafted (192 - 2018),19,,,,2.64,0.905,NCAA,,0,0.86862953
VAN,Reserve,F,"Kravtsov, Vitali","LW, RW",23,L,Traded,44,4,4,8,,,NHL,,8,0
WSH,Majors,RW,"Protas, Aliaksei","RW, LW, C",22,L,Drafted (91 - 2019),58,4,11,15,,,NHL,,15,0
WSH,Majors,LD,"Fehérváry, Martin",LD/RD,23,L,Drafted (46 - 2018),67,6,10,16,,,NHL,,16,0
WSH,Majors,LD,"Sandin, Rasmus",LD,23,L,Traded,71,7,28,35,,,NHL,,35,0
WSH,Majors,F,"McMichael, Connor","LW, C",22,L,Drafted (25 - 2019),57,16,23,39,,,AHL,,22,0
WSH,Majors,D,"Alexeyev, Alexander",LD/RD,23,L,Drafted (31 - 2018),32,0,5,5,,,NHL,,5,0
WSH,Minors,F,"Miroshnichenko, Ivan",LW,19,R,Drafted (20 - 2022),23,3,1,4,,,KHL,,11,0
WSH,Minors,F,"Lapierre, Hendrix",C,21,L,Drafted (22 - 2020),60,15,15,30,,,AHL,,16,0
WSH,Minors,F,"Cristall, Andrew",LW,18,L,Drafted (40 - 2023),54,39,56,95,,,WHL,,20,0
WSH,Minors,F,"Suzdalev, Alexander",LW,19,L,Drafted (70 - 2022),66,38,48,86,,,WHL,,15,0
WSH,Minors,F,"Sutter, Riley",RW,23,R,Drafted (93 - 2018),69,5,7,12,,,AHL,,6,0
WSH,Minors,F,"Hofer, Ryan",C,21,L,Drafted (181 - 2022),66,40,28,68,,,WHL,,12,0
WSH,Minors,F,"Trineyev, Bogdan",RW,21,R,Drafted (117 - 2020),39,2,11,13,,,KHL,,21,0
WSH,Minors,F,"Rybinski, Henry",RW,22,R,Signed to ELC,51,5,13,18,,,AHL,,11,0
WSH,Minors,F,"Dubé, Pierrick",RW,22,R,Signed to ELC,44,16,16,32,,,AHL,,23,0
WSH,Minors,D,"Iorio, Vincent",RD,20,R,Drafted (55 - 2021),63,2,20,22,,,AHL,,11,0
WSH,Loaned,F,"Persson, Ludwig","LW, C",19,L,Drafted (85 - 2022),45,4,11,15,,,HockeyAllsvenskan,,10,0
WSH,Prospects,F,"Leonard, Ryan",RW,18,R,Drafted (8 - 2023),57,51,43,94,,,NTDP,,26,0
WSH,Prospects,F,"Thomas, Patrick",C,19,L,Drafted (104 - 2023),66,17,39,56,,,OHL,,10,0
WSH,Prospects,F,"Karabela, Jake",C,19,L,Drafted (149 - 2022),68,18,21,39,,,NHL,,39,0
WSH,Prospects,F,"Hänelt, Haakon",C,20,L,Drafted (151 - 2021),34,3,15,18,,,QMJHL,,5,0
WSH,Prospects,F,"Hyland, Brett","LW, C",20,L,Drafted (200 - 2023),42,26,21,47,,,WHL,,13,0
WSH,Prospects,F,"Magnusson, Oskar","C, RW",21,L,Drafted (211 - 2020),52,6,10,16,,,HockeyAllsvenskan,,9,0
WSH,Prospects,D,"Chesley, Ryan",RD,19,R,Drafted (37 - 2022),36,2,8,10,,,NCAA,,4,0
WSH,Prospects,D,"Johnson, Brent",RD,20,R,Drafted (80 - 2021),13,1,5,6,,,NCAA,,7,0
WSH,Prospects,D,"Lemay, Joaquim",LD,21,L,Drafted (119 - 2021),32,2,10,12,,,NCAA,,6,0
WSH,Prospects,D,"Allen, Cameron",RD,18,R,Drafted (136 - 2023),62,5,20,25,,,OHL,,5,0
WSH,Prospects,D,"Gucciardi, David",LD,20,L,Drafted (213 - 2022),36,4,6,10,,,NCAA,,4,0
WSH,Prospects,G,"Keller, Antoine",G,18,L,Drafted (206 - 2023),25,,,,3.4,0,U20 Elit,*SV% is blank,0,0.84
ARI,Majors,C,"Hayton, Barrett","C, LW",23,L,Drafted (5 - 2018),82,19,24,43,,,NHL,,43,0
ARI,Majors,C,"Cooley, Logan",C,19,L,Drafted (3 - 2022),39,22,38,60,,,NCAA,,24,0
ARI,Majors,LW,"Maccelli, Matias",LW,22,L,Drafted (98 - 2019),64,11,38,49,,,NHL,,49,0
ARI,Majors,C,"McBain, Jack","C, LW",23,L,Signed to ELC,82,12,14,26,,,NHL,,26,0
ARI,Majors,RW,"Guenther, Dylan",RW,20,R,Drafted (9 - 2021),33,6,9,15,,,NHL,,15,0
ARI,Majors,LD,"Moser, J.J.",LD/RD,23,L,Drafted (60 - 2021),82,7,24,31,,,NHL,,31,0
ARI,Training Camp,F,"Geekie, Conor",C,19,L,Drafted (11 - 2022),66,35,42,77,,,WHL,,13,0
ARI,Training Camp,F,"Douglas, Curtis",C,23,L,Traded,63,8,7,15,,,AHL,,8,0
ARI,Training Camp,F,"Doan, Josh",RW,21,R,Drafted (37 - 2021),39,16,22,38,,,NCAA,,16,0
ARI,Training Camp,F,"Räty, Aku",C,22,R,Drafted (151 - 2019),53,18,24,42,,,Liiga,,29,0
ARI,Training Camp,F,"McCartney, Ben",LW,22,L,Drafted (204 - 2020),45,7,8,15,,,AHL,,11,0
ARI,Training Camp,F,"Lutz, Julian",LW,19,L,Drafted (43 - 2022),24,1,7,8,,,DEL,,10,0
ARI,Training Camp,F,"Ekefjard, Elliot",RW,21,L,Drafted (192 - 2020),37,4,1,5,,,HockeyAllsvenskan,,4,0
ARI,Training Camp,D,"Söderström, Victor",RD,22,R,Drafted (11 - 2019),44,2,19,21,,,AHL,,15,0
ARI,Training Camp,D,"Kesselring, Michael",RD,23,R,Traded,49,13,9,22,,,AHL,,14,0
ARI,Training Camp,D,"Kolyachonok, Vladislav",LD/RD,22,L,Traded,71,3,18,21,,,AHL,,9,0
ARI,Training Camp,D,"Lamoureux, Maveric",RD,19,R,Drafted (29 - 2022),35,5,14,19,,,QMJHL,,5,0
ARI,Training Camp,D,"Szuber, Maksymilian",LD,21,L,Drafted (163 - 2022),46,3,7,10,,,DEL,,6,0
ARI,Training Camp,D,"Onyebuchi, Montana",RD,23,R,Signed to ELC,35,3,7,10,,,AHL,,9,0
ARI,Training Camp,D,"Diliberatore, Peter",LD,23,L,Traded,30,2,3,5,,,AHL,,5,0
ARI,Training Camp,D,"Langlois, Jérémy",LD,19,L,Drafted (94 - 2022),41,11,39,50,,,QMJHL,,11,0
ARI,Training Camp,D,"Goldsmith, Terrell",LD,18,L,Drafted (102 - 2023),58,3,6,9,,,WHL,,2,0
ARI,Training Camp,D,"Kipkie, Justin",LD,18,L,Drafted (160 - 2023),67,8,25,33,,,WHL,,6,0
ARI,Training Camp,G,"Thornton, Anson",G,20,R,Signed to ELC,44,,,,3.13,0.903,OHL,,0,0.863906819
ARI,Prospects,F,"But, Daniil","RW, LW",18,R,Drafted (12 - 2023),32,18,14,32,,,MHL,,12,0
ARI,Prospects,F,"Fedotov, Ilya",LW,20,R,Drafted (43 - 2021),42,9,5,14,,,KHL,,21,0
ARI,Prospects,F,"Matikka, Miko",RW,19,R,Drafted (67 - 2022),58,27,28,55,,,USHL,,11,0
ARI,Prospects,F,"Castagna, Jonathan",C,18,L,Drafted (70 - 2023),50,29,43,72,,,CAHS,,2,0
ARI,Prospects,F,"Nordh, Noel","RW, LW",18,L,Drafted (72 - 2023),38,13,14,27,,,J20 Nationell,,5,0
ARI,Prospects,F,"Ludtke, Tanner",C,18,L,Drafted (81 - 2023),57,32,34,66,,,USHL,,14,0
ARI,Prospects,F,"Moroz, Vadim",RW,19,R,Drafted (88 - 2023),39,5,9,14,,,KHL,,23,0
ARI,Prospects,F,"Daryin, Alexander",C,23,R,Drafted (107 - 2019),30,7,6,13,,,KHL,,27,0
ARI,Prospects,F,"Bantle, Carson",LW,21,L,Drafted (142 - 2020),35,9,7,16,,,NCAA,,7,0
ARI,Prospects,F,"Bau, Samu",C,19,L,Drafted (162 - 2023),25,1,1,2,,,Liiga,,3,0
ARI,Prospects,F,"Barklund, Filip","C, LW",21,L,Drafted (173 - 2020),36,15,19,34,,,HockeyEttan,,8,0
ARI,Prospects,F,"Savunov, Danil",C,22,L,Drafted (174 - 2019),43,11,19,30,,,VHL,,19,0
ARI,Prospects,F,"Zlnka, Adam",RW,19,R,Drafted (204 - 2022),56,8,16,24,,,USHL,,5,0
ARI,Prospects,F,"Lipkin, Sam",LW,20,L,Drafted (223 - 2021),39,14,29,43,,,NCAA,,18,0
ARI,Prospects,D,"Simashev, Dmitri",LD,18,L,Drafted (6 - 2023),33,1,11,12,,,MHL,,4,0
ARI,Prospects,D,"Duda, Artem",LD,19,L,Drafted (36 - 2022),14,5,8,13,,,MHL,,11,0
ARI,Prospects,D,"Morden, Matthew",LD,19,L,Drafted (131 - 2022),57,3,18,21,,,USHL,,4,0
ARI,Prospects,G,"Hrabal, Michael",G,18,L,Drafted (38 - 2023),31,,,,2.86,0.908,USHL,,0,0.865714432
ARI,Prospects,G,"Korhonen, Rasmus",G,20,L,Drafted (122 - 2021),15,,,,2.92,0.879,Liiga,,0,0.865899054
ARI,Prospects,G,"Thelin, Melker",G,18,L,Drafted (134 - 2023),15,,,,2.11,0.93,HockeyEttan,,0,0.869713633
ARI,Prospects,G,"Musser, Carsen",G,18,L,Drafted (166 - 2023),28,,,,3.07,0.89,NTDP,*US National 18 Team,0,0.862022716
ARI,Reserve,F,"Jeník, Jan",C,23,L,Drafted (65 - 2018),30,7,16,23,,,AHL,,24,0
NJD,Majors,C,"Hughes, Jack",C,22,L,Drafted (1 - 2019),78,43,56,99,,,NHL,,99,0
NJD,Majors,RW,"Mercer, Dawson","RW, C",21,R,Drafted (18 - 2020),82,27,29,56,,,NHL,,56,0
NJD,Majors,RW,"Holtz, Alexander","RW, LW",21,R,Drafted (7 - 2020),19,3,1,4,,,NHL,,4,0
NJD,Majors,LD,"Hughes, Luke",LD/RD,20,L,Drafted (4 - 2021),39,10,38,48,,,NCAA,,20,0
NJD,Majors,LD,"Bahl, Kevin",LD,23,L,Traded,42,2,6,8,,,NHL,,8,0
NJD,Majors,G,"Schmid, Akira",G,23,L,Drafted (136 - 2018),23,,,,2.62,0.905,AHL,,0,0.880540412
NJD,Minors,F,"Foote, Nolan",LW,22,L,Traded,55,20,17,37,,,AHL,,21,0
NJD,Minors,F,"Stillman, Chase",RW,20,R,Drafted (29 - 2021),59,19,29,48,,,OHL,,10,0
NJD,Minors,F,"Clarke, Graeme","RW, C",22,R,Drafted (80 - 2019),68,25,33,58,,,AHL,,27,0
NJD,Minors,F,"Filmon, Josh",LW,19,L,Drafted (166 - 2022),64,47,28,75,,,WHL,,14,0
NJD,Minors,D,"Nemec, Simon",RD,19,R,Drafted (2 - 2022),65,12,22,34,,,AHL,,17,0
NJD,Minors,D,"Misyul, Daniil",LD,22,L,Drafted (70 - 2019),59,0,7,7,,,KHL,,8,0
NJD,Minors,D,"Vukojevic, Michael",LD,22,L,Drafted (82 - 2019),37,2,1,3,,,AHL,,3,0
NJD,Minors,D,"Vilén, Topias",LD,20,L,Drafted (129 - 2021),41,9,8,17,,,Liiga,,15,0
NJD,Minors,G,"Daws, Nico",G,22,L,Drafted (84 - 2020),33,,,,2.7,0.904,AHL,,0,0.879916713
NJD,Minors,G,"Brennan, Tyler",G,19,L,Drafted (102 - 2022),37,,,,2.86,0.898,WHL,,0,0.861778981
NJD,Prospects,F,"Hämeenaho, Lenni",RW,18,R,Drafted (58 - 2023),51,9,12,21,,,Liiga,,15,0
NJD,Prospects,F,"Salminen, Samu",C,20,L,Drafted (68 - 2021),27,9,8,17,,,NCAA,,10,0
NJD,Prospects,F,"Pytlik, Jaromir",C,21,L,Drafted (99 - 2020),33,2,1,3,,,Czechia,,4,0
NJD,Prospects,F,"Squires, Cam",RW,18,R,Drafted (122 - 2023),67,30,34,64,,,QMJHL,,9,0
NJD,Prospects,F,"Gritsyuk, Arseni",LW,22,L,Drafted (129 - 2019),66,15,25,40,,,KHL,,38,0
NJD,Prospects,F,"Shlaine, Artem",C,21,L,Drafted (130 - 2020),38,11,21,32,,,NCAA,,13,0
NJD,Prospects,F,"Hauser, Petr",RW,19,R,Drafted (141 - 2022),35,6,13,19,,,Czechia 2,,11,0
NJD,Prospects,F,"Brown, Cole","RW, LW",18,L,Drafted (164 - 2023),60,17,25,42,,,OHL,,8,0
NJD,Prospects,F,"Bardakov, Zakhar",C,22,L,Drafted (203 - 2021),42,6,12,18,,,KHL,,27,0
NJD,Prospects,D,"Casey, Seamus",RD,19,R,Drafted (46 - 2022),37,8,21,29,,,NCAA,,12,0
NJD,Prospects,D,"Orlov, Daniil",LD,19,L,Drafted (110 - 2022),18,2,6,8,,,MHL,,5,0
NJD,Prospects,D,"Edwards, Ethan",LD,21,L,Drafted (120 - 2020),37,4,10,14,,,NCAA,,6,0
NJD,Prospects,D,"Leddy, Charlie",RD,19,R,Drafted (126 - 2022),35,2,5,7,,,NCAA,,3,0
NJD,Prospects,D,"Cheslock, Chase",RD,18,R,Drafted (154 - 2023),28,4,27,31,,,USHS-MN,,2,0
NJD,Prospects,D,"Hurtig, Viktor",RD,21,R,Drafted (164 - 2021),34,1,4,5,,,NCAA,,2,0
NJD,Prospects,D,"Karpovich, Daniil",LD,18,L,Drafted (186 - 2023),47,10,25,35,,,MHL,,9,0
NJD,Prospects,D,"Barabosha, Artem",RD,19,R,Drafted (198 - 2022),48,1,4,5,,,MHL,,1,0
NJD,Prospects,G,"Málek, Jakub",G,21,L,Drafted (100 - 2021),22,,,,2.15,0.903,Liiga,,0,0.881836933
NJD,Prospects,G,"Brady, Cole",G,22,L,Drafted (127 - 2019),12,,,,3.1,0.907,NCAA,,0,0.869510439
ANA,Majors,C,"Zegras, Trevor","C, LW",22,L,Drafted (9 - 2019),81,23,42,65,,,NHL,,65,0
ANA,Majors,C,"McTavish, Mason","C, LW",20,L,Drafted (3 - 2021),80,17,26,43,,,NHL,,43,0
ANA,Majors,C,"Carlsson, Leo",C,18,L,Drafted (2 - 2023),44,10,15,25,,,SHL,,26,0
ANA,Majors,RD,"Drysdale, Jamie",RD,21,R,Drafted (6 - 2020),81,4,28,32,,,NHL,*2021-2022 season,32,0
ANA,Majors,F,"Lundeström, Isac","C, LW",23,L,Drafted (23 - 2018),61,4,10,14,,,NHL,,14,0
ANA,Minors,F,"Regenda, Pavol","LW, RW",23,L,Signed to ELC,50,13,12,25,,,AHL,,16,0
ANA,Minors,F,"Nesterenko, Nikita",C,22,L,Traded,36,13,21,34,,,NCAA,,15,0
ANA,Minors,F,"Groulx, Benoit-Olivier",C,23,L,Drafted (54 - 2018),63,18,21,39,,,AHL,,20,0
ANA,Minors,F,"Gaucher, Nathan",C,19,R,Drafted (22 - 2022),44,22,24,46,,,QMJHL,,10,0
ANA,Minors,F,"Perreault, Jacob",RW,21,R,Drafted (27 - 2020),48,8,11,19,,,AHL,,13,0
ANA,Minors,F,"Tracey, Brayden",LW,22,L,Drafted (29 - 2019),62,10,18,28,,,AHL,,14,0
ANA,Minors,F,"Pastujov, Sasha","LW, RW",20,L,Drafted (66 - 2021),60,41,57,98,,,OHL,,19,0
ANA,Minors,F,"McLaughlin, Blake",LW,23,L,Drafted (79 - 2018),43,14,20,34,,,ECHL,,10,0
ANA,Minors,F,"Lopina, Joshua",C,22,R,Drafted (98 - 2021),59,2,2,4,,,AHL,,2,0
ANA,Minors,F,"Caulfield, Judd",RW,22,R,Traded,39,10,9,19,,,NCAA,,8,0
ANA,Minors,F,"Wiebe, Jaxsen","RW, C",21,R,Signed to ELC,45,14,25,39,,,WHL,,10,0
ANA,Minors,D,"Helleson, Drew",RD,22,R,Traded,65,5,13,18,,,AHL,,9,0
ANA,Minors,D,"LaCombe, Jackson",LD/RD,22,L,Drafted (39 - 2019),37,9,26,35,,,NCAA,,15,0
ANA,Minors,D,"Mintyukov, Pavel",LD,19,L,Drafted (10 - 2022),69,24,64,88,,,OHL,,15,0
ANA,Minors,D,"Zellweger, Olen",LD,20,L,Drafted (34 - 2021),55,32,48,80,,,WHL,,17,0
ANA,Minors,D,"Warren, Noah",RD,19,R,Drafted (42 - 2022),47,3,17,20,,,QMJHL,,4,0
ANA,Minors,D,"Luneau, Tristan",RD,19,R,Drafted (53 - 2022),65,20,63,83,,,QMJHL,,12,0
ANA,Minors,D,"Hinds, Tyson",LD,20,L,Drafted (76 - 2021),56,11,43,54,,,QMJHL,,9,0
ANA,Minors,G,"Dostal, Lukas",G,23,L,Drafted (85 - 2018),34,,,,2.97,0.912,AHL,,0,0.884906302
ANA,Minors,G,"Clang, Calle",G,21,L,Traded,25,,,,2.69,0.901,SHL,,0,0.885892113
ANA,Minors,G,"Alexander, Gage",G,21,L,Drafted (148 - 2021),16,,,,3.59,0.887,AHL,,0,0.869313836
ANA,Prospects,F,"Myatovic, Nico",LW,18,L,Drafted (33 - 2023),68,30,30,60,,,WHL,,10,0
ANA,Prospects,F,"Colangelo, Sam",RW,21,R,Drafted (36 - 2020),35,9,15,24,,,NCAA,,11,0
ANA,Prospects,F,"Terrance, Carey",C,18,L,Drafted (59 - 2023),67,30,17,47,,,OHL,,8,0
ANA,Prospects,F,"Pitre, Coulson",RW,18,R,Drafted (65 - 2023),59,25,35,60,,,OHL,,12,0
ANA,Prospects,F,"Sidorov, Yegor",RW,19,L,Drafted (85 - 2023),53,40,36,76,,,WHL,,17,0
ANA,Prospects,F,"King, Ben",C,21,R,Drafted (107 - 2022),30,17,18,35,,,WHL,,13,0
ANA,Prospects,F,"Perbix, Jack",C,23,R,Drafted (116 - 2018),39,6,13,19,,,NCAA,,8,0
ANA,Prospects,F,"Hvidston, Connor",LW,19,L,Drafted (139 - 2022),59,21,44,65,,,WHL,,13,0
ANA,Prospects,F,"Callow, Michael",RW,19,R,Drafted (154 - 2022),61,21,19,40,,,USHL,,8,0
ANA,Prospects,F,"Sundsvik, Albin",C,22,L,Drafted (160 - 2020),52,3,8,11,,,SHL,,10,0
ANA,Prospects,F,"Kukkonen, Kyle",C,20,R,Drafted (162 - 2021),39,18,9,27,,,NCAA,,11,0
ANA,Prospects,D,"Moore, Ian",RD,21,R,Drafted (67 - 2020),34,1,18,19,,,NCAA,,9,0
ANA,Prospects,D,"Smith, Konnor",LD,18,L,Drafted (97 - 2023),65,3,12,15,,,OHL,,3,0
ANA,Prospects,D,"Dionicio, Rodwin",LD,19,L,Drafted (129 - 2023),50,15,35,50,,,OHL,,12,0
ANA,Prospects,D,"Port, Vojtech",RD,18,R,Drafted (161 - 2023),48,4,13,17,,,WHL,,4,0
ANA,Prospects,D,"Francis, William",RD,22,R,Drafted (163 - 2019),28,0,1,1,,,NCAA,,1,0
ANA,Prospects,G,"Clara, Damian",G,18,L,Drafted (60 - 2023),35,,,,2.79,0.903,J20 Nationell,,0,0.85900471
ANA,Prospects,G,"Buteyets, Vyacheslav",G,21,L,Drafted (178 - 2022),35,,,,2.11,0.933,VHL,,0,0.893262294
CGY,Majors,RW,"Coronato, Matthew",RW,20,R,Drafted (13 - 2021),34,20,16,36,,,NCAA,,17,0
CGY,Majors,LW,"Pelletier, Jakob",LW,22,L,Drafted (26 - 2019),35,16,21,37,,,AHL,,34,0
CGY,Minors,F,"Honzek, Samuel",LW,18,L,Drafted (16 - 2023),43,23,33,56,,,WHL,,15,0
CGY,Minors,F,"Zary, Connor",C,21,L,Drafted (24 - 2020),72,21,37,58,,,AHL,,26,0
CGY,Minors,F,"Strömgren, William",LW,20,L,Drafted (45 - 2021),45,3,5,8,,,SHL,,8,0
CGY,Minors,F,"Schwindt, Cole","RW, C",22,R,Traded,70,14,18,32,,,AHL,,15,0
CGY,Minors,F,"Nikolayev, Ilya",C,22,L,Drafted (88 - 2019),40,13,20,33,,,ECHL,,10,0
CGY,Minors,F,"Pospisil, Martin",RW,23,L,Drafted (105 - 2018),20,4,6,10,,,AHL,,16,0
CGY,Minors,F,"Emilio Pettersen, Mathias",C,23,L,Drafted (167 - 2018),61,19,25,44,,,AHL,,23,0
CGY,Minors,F,"Ciona, Lucas",LW,20,L,Drafted (173 - 2021),63,28,47,75,,,WHL,,14,0
CGY,Minors,F,"Kerins, Rory",C,21,L,Drafted (174 - 2020),38,17,20,37,,,ECHL,,12,0
CGY,Minors,F,"Klapka, Adam","RW, C",23,R,Signed to ELC,60,13,12,25,,,AHL,,13,0
CGY,Minors,D,"Kuznetsov, Yan",LD,21,L,Drafted (50 - 2020),63,5,14,19,,,AHL,,10,0
CGY,Minors,D,"Poirier, Jérémie",LD,21,L,Drafted (72 - 2020),69,9,32,41,,,AHL,,19,0
CGY,Minors,D,"Solovyov, Ilya",LD,23,L,Drafted (205 - 2020),68,4,14,18,,,AHL,,8,0
CGY,Minors,G,"Wolf, Dustin",G,22,L,Drafted (214 - 2019),55,,,,2.09,0.932,AHL,,0,0.897380275
CGY,Prospects,F,"Rönni, Topi",C,19,L,Drafted (59 - 2022),22,2,3,5,,,Liiga,,8,0
CGY,Prospects,F,"Suniev, Aydar",LW,18,L,Drafted (80 - 2023),50,45,45,90,,,BCHL,,12,0
CGY,Prospects,F,"Koumontzis, Demetrios",LW,23,L,Drafted (108 - 2018),37,7,11,18,,,NCAA,,8,0
CGY,Prospects,F,"Lipinski, Jaden",C,18,R,Drafted (112 - 2023),66,19,32,51,,,WHL,,9,0
CGY,Prospects,F,"Bell, Parker",LW,19,L,Drafted (155 - 2022),55,25,39,64,,,WHL,,13,0
CGY,Prospects,F,"Littler, Cade",C,19,R,Drafted (219 - 2022),51,29,39,68,,,BCHL,,9,0
CGY,Prospects,D,"Morin, Étienne",LD,18,L,Drafted (48 - 2023),67,21,51,72,,,QMJHL,,10,0
CGY,Prospects,D,"Boltmann, Jake",RD,21,R,Drafted (80 - 2020),37,1,4,5,,,NCAA,,2,0
CGY,Prospects,D,"Hurtig, Axel",LD,18,L,Drafted (208 - 2023),34,2,6,8,,,J20 Nationell,,2,0
CGY,Prospects,G,"Sergeev, Arsenii",G,20,L,Drafted (205 - 2021),19,,,,2.61,0.912,NCAA,,0,0.87171271
CGY,Prospects,G,"Yegorov, Yegor",G,18,L,Drafted (176 - 2023),15,,,,2.29,0.915,MHL,,0,0.868361506
CGY,Reserve,G,"Chechelev, Daniil",G,22,R,Drafted (96 - 2020),42,,,,3.58,0.894,ECHL,,0,0.860703913
PHI,Majors,LW,"Farabee, Joel","LW, RW",23,L,Drafted (14 - 2018),82,15,24,39,,,NHL,,39,0
PHI,Majors,RD,"York, Cam",LD/RD,22,L,Drafted (14 - 2019),54,2,18,20,,,NHL,,20,0
PHI,Majors,D,"Zamula, Yegor",LD/RD,23,L,Signed to ELC,44,1,18,19,,,AHL,,14,0
PHI,Minors,F,"Foerster, Tyson","RW, C",21,R,Drafted (23 - 2020),66,20,28,48,,,AHL,,23,0
PHI,Minors,F,"Desnoyers, Elliot","C, LW",21,L,Drafted (135 - 2020),65,23,21,44,,,AHL,,22,0
PHI,Minors,F,"Brink, Bobby",RW,22,R,Drafted (34 - 2019),41,12,16,28,,,AHL,,22,0
